id,idade,sexo,estado_civil,escola,Qte_dependentes,tempo_ultimoservico,trabalha,vl_salario_mil,reg_moradia,casa_propria,vl_imovel_em_mil,Qte_cartoes,Qte_carros,SCORE_CREDITO
789238683,53,M,divorciado,mestrado,2,42,1,203.614812,4,0,0,1,1,681.86
789240258,50,F,solteiro,mestrado,0,32,1,71.80781459,4,0,0,1,1,451.8
789241308,54,F,na,ensino fundam,2,36,1,19.86656976,4,0,0,1,1,413
789244308,56,M,solteiro,ensino fundam,1,40,1,137.504443,6,0,0,1,0,495
789247458,32,M,solteiro,ensino medio,0,19,1,57.63655423,6,0,0,1,0,281.7
789248958,37,F,casado,graduacao,2,24,1,66.19929839,3,1,526,1,1,467
789261558,58,M,casado,graduacao,1,46,1,100.5026982,3,1,289,1,0,362
789262683,60,M,divorciado,ensino fundam,1,46,1,68.78838849,4,0,0,1,1,406
789266208,56,M,casado,graduacao,2,43,1,131.9376155,3,1,291,1,1,389
789267633,54,F,casado,ensino fundam,2,41,1,24.01431533,3,1,440,1,2,613
789270033,48,M,solteiro,ensino medio,0,35,1,125.4744773,3,0,0,2,0,450.9
789271533,51,F,solteiro,ensino fundam,0,37,1,23.62733816,5,0,0,1,1,468.9
789280683,56,M,solteiro,ensino medio,0,45,1,224.3949875,2,1,1396,1,0,738
789282333,62,F,casado,ensino medio,0,48,0,0,3,1,286,1,1,414.4
789289383,42,M,solteiro,ensino medio,0,36,1,144.5041387,1,1,1463,2,0,754.2
789291633,62,M,casado,ensino medio,0,49,1,103.67032,3,1,153,1,1,401
789293358,46,F,casado,ensino medio,3,32,1,24.18825574,3,1,533,1,0,596
789296133,35,F,solteiro,doutorado,0,23,1,92.2060566,1,1,460,1,0,365.4
789297558,36,M,solteiro,mestrado,0,22,1,172.6592619,6,0,0,1,1,355.041
789298833,51,M,divorciado,mestrado,2,40,1,141.8990621,1,1,756,1,1,733
789300408,41,M,casado,graduacao,4,28,1,21.03791128,3,1,429,1,1,439
789301458,41,F,casado,graduacao,4,28,0,0,5,0,0,1,1,382.4
789304983,44,M,casado,ensino medio,0,35,1,105.5293186,2,1,875,2,0,659
789307833,44,M,na,ensino fundam,4,31,1,183.6221417,5,0,0,1,1,465
789309558,31,M,casado,ensino fundam,2,19,1,16.99786075,6,0,0,1,0,322
789310833,44,F,divorciado,ensino fundam,3,32,1,66.34254689,5,0,0,1,0,464
789312033,48,F,solteiro,ensino fundam,1,35,1,23.53735305,3,0,0,1,1,449.1
789314133,37,M,casado,graduacao,1,24,1,88.04660644,6,0,0,1,1,407
789317883,54,M,casado,ensino fundam,2,41,1,131.7269259,4,0,0,1,1,534
789319458,48,M,solteiro,mestrado,2,36,1,100.1773916,6,0,0,1,0,540
789322833,48,F,casado,graduacao,5,35,1,16.7171617,1,1,217,1,1,375
789325008,49,M,solteiro,ensino fundam,0,35,1,21.30942517,5,0,0,1,1,480.6
789326808,26,M,solteiro,ensino fundam,0,14,1,79.58183212,5,0,0,1,0,200.7
789328083,42,F,casado,graduacao,4,29,1,19.31178998,6,0,0,1,1,395
789331908,40,F,na,graduacao,3,28,1,22.90823409,5,0,0,1,1,456
789334458,43,F,na,ensino medio,3,34,0,0,3,1,420,2,0,488
789337233,63,M,casado,ensino medio,1,47,1,71.26340786,6,0,0,1,2,580
789338583,42,M,casado,doutorado,2,30,1,121.6516418,4,0,0,1,1,449
789339633,51,M,divorciado,mestrado,2,41,1,199.1398887,4,0,0,1,1,658.17
789344358,57,F,casado,ensino fundam,1,46,1,19.15995695,4,0,0,1,0,371
789345408,39,F,casado,ensino fundam,2,26,1,66.42369771,5,0,0,1,1,415
789347133,38,F,casado,doutorado,2,27,1,65.23354694,2,1,469,1,0,370
789351783,40,F,casado,ensino medio,5,28,1,21.66264704,3,1,452,1,1,449
789354783,45,F,solteiro,ensino fundam,0,29,1,22.00713011,5,0,0,1,1,414.9
789358908,53,F,casado,ensino fundam,3,41,1,20.35215143,3,1,256,1,1,381
789362058,52,M,casado,mestrado,4,40,1,101.5557647,3,1,400,1,1,439
789363408,44,M,casado,graduacao,3,35,1,196.0646332,3,1,743,2,0,685
789365508,49,M,divorciado,graduacao,2,36,1,64.72449573,2,1,295,1,0,479
789367083,41,F,solteiro,mestrado,0,28,1,20.62922764,5,0,0,1,1,410.4
789368658,57,M,casado,ensino medio,2,45,1,132.765369,6,0,0,1,1,380
789370383,42,M,casado,graduacao,1,30,1,60.35072327,4,0,0,1,1,279
789373683,45,F,casado,ensino medio,3,33,1,23.12736264,1,1,498,1,1,441
789382758,54,M,solteiro,ensino medio,0,41,1,67.62480984,6,0,0,1,1,442.8
789392883,38,F,na,ensino fundam,3,28,1,21.28771443,4,0,0,1,0,323
789394833,47,M,divorciado,mestrado,2,42,1,147.9119387,1,1,1327,1,1,788
789396783,30,F,solteiro,graduacao,0,17,1,20.33984448,3,0,0,1,1,414
789398733,56,M,casado,ensino medio,3,50,1,229.7536286,2,1,1618,1,1,815
789407958,42,M,casado,ensino medio,1,31,1,95.73627465,6,0,0,1,1,524
789412458,44,M,casado,doutorado,2,33,1,99.3489994,6,0,0,1,0,629
789413958,53,M,solteiro,ensino medio,0,41,1,130.838478,4,0,0,1,0,436.5
789415983,36,M,casado,ensino medio,3,24,1,87.51804861,4,0,0,1,1,398
789417708,44,F,casado,mestrado,2,33,1,69.16567963,3,1,499,1,1,467
789419658,47,F,casado,ensino fundam,4,36,0,0,3,1,450,1,1,378.4
789420933,39,F,casado,mestrado,2,29,1,20.87398182,3,1,413,1,0,419
789430083,41,F,solteiro,graduacao,2,31,1,66.77766731,6,0,0,1,0,441
789432033,32,F,casado,ensino medio,1,21,1,25.10192492,1,1,784,1,1,448
789433758,36,M,casado,ensino fundam,0,24,1,115.0001594,3,1,172,1,1,348
789435783,39,F,casado,ensino medio,1,29,1,60.27422707,6,0,0,1,0,236
789450408,41,F,casado,mestrado,2,34,1,23.47706435,1,1,1511,1,2,806
789454683,45,F,solteiro,graduacao,0,34,1,69.45453729,4,0,0,1,0,424.8
789466008,47,M,casado,ensino medio,5,37,1,99.83467658,5,0,0,1,0,682
789467508,65,F,casado,ensino medio,0,53,1,74.08163846,5,0,0,1,1,496
789469083,55,M,solteiro,mestrado,0,45,1,143.2962779,2,1,786,1,0,522.9
789472833,42,F,divorciado,ensino fundam,2,30,1,21.73644821,3,1,438,1,1,438
789477483,40,F,solteiro,ensino fundam,2,28,0,0,6,0,0,1,1,330.48
789479058,45,F,divorciado,ensino fundam,4,34,1,69.05726167,5,0,0,1,1,502
789481233,39,M,casado,graduacao,2,27,1,62.0294723,5,0,0,1,1,412
789483333,41,M,casado,mestrado,2,31,1,59.70393853,5,0,0,1,0,263
789485433,42,M,casado,ensino fundam,4,34,1,123.1704959,3,1,170,1,1,617
789487308,48,M,solteiro,doutorado,0,37,1,99.37814608,3,0,0,1,0,474.3
789491058,43,F,casado,ensino medio,4,31,1,22.2806186,2,1,457,1,1,484
789492558,49,F,casado,ensino fundam,2,38,1,23.77605915,1,1,493,1,1,481
789494133,30,M,casado,graduacao,0,17,1,16.81652888,5,0,0,1,2,397
789497283,50,M,solteiro,graduacao,0,41,1,204.292816,1,1,757,1,1,675.9
789502308,57,F,solteiro,ensino fundam,0,46,1,20.76757197,1,1,238,1,1,476.1
789504183,37,M,solteiro,ensino medio,1,25,1,177.7815763,3,0,0,1,1,586.8
789507408,48,F,na,ensino fundam,3,36,0,0,2,1,520,1,2,552
789508758,54,F,solteiro,ensino fundam,0,44,1,22.46367811,3,0,0,1,0,461.7
789513858,43,M,casado,ensino fundam,3,33,1,60.22369942,2,1,239,1,1,299
789515283,51,M,casado,ensino medio,3,42,1,102.3055299,6,0,0,1,0,458
789520533,52,M,solteiro,mestrado,0,43,1,201.3741873,6,0,0,1,1,636.849
789523683,51,F,solteiro,ensino medio,0,42,1,71.18870527,3,0,0,1,0,422.1
789525408,50,F,casado,mestrado,0,40,1,29.41400619,3,1,799,1,2,686
789526458,44,M,casado,ensino fundam,3,34,1,65.76063879,4,0,0,1,1,387
789528183,39,F,casado,ensino medio,2,29,0,0,4,0,0,1,1,275.2
789529158,44,M,solteiro,graduacao,1,35,1,103.4882912,1,1,855,1,0,483.3
789530208,54,F,casado,ensino medio,2,44,1,18.94264791,6,0,0,1,1,378
789531633,53,F,solteiro,ensino medio,1,45,1,24.86524283,4,0,0,1,0,469.8
789533133,45,M,casado,graduacao,3,36,1,97.52811692,5,0,0,1,0,446
789535233,52,M,solteiro,ensino medio,0,45,1,149.601113,2,1,1160,2,0,744.3
789539058,28,M,solteiro,mestrado,0,21,1,36.72783214,1,1,1706,1,0,602.1
789540108,29,F,casado,mestrado,1,20,1,20.10537121,2,1,476,1,0,351
789541458,35,F,casado,graduacao,1,28,1,21.13052698,6,0,0,1,0,340
789550458,59,M,solteiro,graduacao,0,52,1,92.61383797,1,1,1423,2,0,740.7
789551883,52,F,solteiro,ensino medio,0,46,1,89.99466914,1,1,1443,1,0,665.1
789556533,52,M,casado,ensino medio,4,45,1,143.7070979,2,1,807,1,1,735
789560433,49,M,solteiro,doutorado,0,38,1,102.6092064,2,1,515,1,1,570.6
789562383,38,F,na,graduacao,1,27,1,16.26636206,2,1,276,1,1,263
789563658,64,M,solteiro,ensino fundam,0,54,1,25.54808287,5,0,0,2,1,656.1
789575583,43,F,na,mestrado,2,35,0,0,5,0,0,1,0,300
789577833,56,M,casado,ensino medio,2,48,1,196.2425322,4,0,0,1,0,399
789579033,43,M,na,ensino medio,3,33,1,68.06342944,2,1,502,1,1,572
789580908,44,F,solteiro,graduacao,0,35,1,21.59314053,3,0,0,1,0,459
789582483,60,M,divorciado,graduacao,1,56,1,82.14943576,1,1,770,1,1,764
789586833,45,F,casado,doutorado,3,36,1,99.14938094,5,0,0,1,1,466
789588933,44,M,casado,ensino medio,2,36,1,95.61472101,1,1,391,1,0,389
789593058,46,M,casado,ensino fundam,5,39,1,98.36921228,3,1,331,1,1,642
789594108,47,M,solteiro,ensino fundam,2,42,1,146.9161942,1,1,1411,1,0,620.1
789597408,39,F,solteiro,doutorado,0,30,1,66.62883856,5,0,0,2,0,510.3
789599283,44,F,divorciado,ensino fundam,3,35,0,0,5,0,0,1,1,370.4
789601308,58,M,casado,doutorado,3,54,1,212.4389528,3,0,0,1,2,823.2
789603183,48,M,na,graduacao,4,40,1,98.63429643,4,0,0,1,0,453
789605658,42,F,casado,doutorado,1,32,1,61.46604247,4,0,0,1,1,334
789607983,38,M,casado,graduacao,3,26,1,60.72087825,6,0,0,1,2,537
789611283,44,M,casado,ensino medio,4,36,1,61.63004446,5,0,0,1,1,351
789613083,47,M,divorciado,mestrado,3,38,1,101.2128531,2,1,511,1,1,575
789616158,33,M,divorciado,ensino fundam,3,26,0,0,6,0,0,1,0,368.8
789625383,48,M,casado,mestrado,3,39,1,130.6055586,4,0,0,1,1,563
789627258,31,M,solteiro,ensino medio,0,22,1,57.60643848,5,0,0,1,1,347.4
789631908,51,M,solteiro,graduacao,1,44,1,101.9996772,3,0,0,1,0,441.9
789634983,59,M,casado,ensino medio,1,52,1,75.35843659,5,0,0,1,0,553
789637308,45,F,divorciado,ensino fundam,2,36,1,65.95595486,4,0,0,1,0,473
789643383,49,M,casado,mestrado,2,32,1,99.79576132,3,1,358,1,1,535
789646158,49,M,casado,mestrado,4,32,1,66.95119641,5,0,0,1,0,378
789656358,49,F,casado,ensino medio,5,33,1,69.99884967,5,0,0,1,1,478
789662283,50,F,casado,graduacao,3,30,1,20.62620238,3,1,292,1,0,438
789666333,39,M,solteiro,ensino medio,0,23,1,112.7452207,2,1,1558,1,1,731.7
789670533,41,F,casado,graduacao,2,25,1,65.79575487,5,0,0,1,0,327
789678483,50,F,casado,graduacao,2,34,1,23.95118833,1,1,477,2,1,596
789681708,46,M,casado,mestrado,3,34,1,105.8391594,3,1,775,3,0,700
789684258,57,M,solteiro,doutorado,0,42,1,147.6314347,2,1,784,2,1,704.7
789690483,39,M,casado,graduacao,4,23,1,119.5800199,6,0,0,1,1,348
789692283,47,F,solteiro,ensino fundam,2,31,1,22.96082819,4,0,0,1,1,449.1
789698733,40,F,casado,mestrado,4,24,1,21.55372079,5,0,0,1,1,454
789701658,26,M,solteiro,ensino fundam,0,11,1,54.17612818,5,0,0,1,0,193.5
789705408,50,M,casado,ensino fundam,2,36,1,99.16664533,4,0,0,1,0,372
789707433,41,F,solteiro,graduacao,1,26,0,0,4,0,0,1,0,282.24
789713208,62,F,solteiro,ensino fundam,0,47,1,21.93810594,6,0,0,1,1,459.9
789717708,49,F,casado,ensino medio,1,35,1,102.6431215,5,0,0,1,0,523
789731433,26,F,solteiro,ensino fundam,0,11,1,16.5839564,4,0,0,1,0,239.4
789733008,39,F,casado,graduacao,2,25,0,0,6,0,0,1,1,324
789744033,50,M,solteiro,ensino medio,0,37,1,130.2097242,4,0,0,1,0,435.6
789749433,33,F,casado,ensino medio,1,18,1,20.85806017,5,0,0,1,1,438
789760233,29,M,divorciado,ensino fundam,0,11,1,109.9788712,6,0,0,1,1,342
789772983,49,M,na,ensino fundam,3,35,1,131.040339,3,1,380,1,1,495
789775308,54,F,divorciado,ensino fundam,2,42,1,24.4827901,6,0,0,1,0,474
789777408,26,F,solteiro,ensino fundam,0,13,1,14.58055881,4,0,0,1,0,189
789780033,33,M,casado,ensino fundam,3,27,1,135.4999591,5,0,0,2,1,815
789786258,39,M,casado,graduacao,2,26,1,119.5892868,3,1,212,1,0,477
789791808,43,M,casado,graduacao,4,32,1,84.05684621,2,1,1480,1,1,726
789800358,45,F,casado,graduacao,3,33,1,22.72049119,6,0,0,1,0,429
789804933,29,F,solteiro,mestrado,0,17,0,0,4,0,0,1,0,286.56
789817833,44,F,na,ensino fundam,5,30,1,26.0002438,3,1,679,1,1,541
789820308,50,F,casado,ensino medio,3,38,1,22.15585691,3,1,391,1,1,408
789823383,44,F,solteiro,ensino fundam,0,31,1,22.40555644,3,0,0,1,1,496.8
789827208,41,F,casado,ensino medio,5,28,1,27.06230529,2,1,777,1,1,590
789830058,44,M,solteiro,ensino fundam,1,33,1,121.2438042,4,0,0,1,0,345.6
789833583,57,F,casado,graduacao,4,45,1,69.29006516,5,0,0,1,0,432
789842283,54,M,casado,ensino medio,2,39,1,96.86254422,3,1,221,1,1,361
789849108,35,M,solteiro,ensino medio,0,24,1,86.80944403,6,0,0,1,0,323.1
789853533,54,M,casado,graduacao,3,43,1,65.23341697,2,1,254,1,0,322
789859833,41,M,na,ensino fundam,4,29,1,21.07495106,6,0,0,1,1,388
789863208,54,F,casado,ensino medio,2,42,1,19.08372389,3,1,170,1,1,382
789866133,45,F,na,ensino medio,3,34,1,84.00908093,2,1,1287,1,1,744
789871233,49,M,casado,graduacao,3,36,1,132.2268198,5,0,0,1,1,525
789875883,41,F,solteiro,mestrado,1,30,1,16.77926051,5,0,0,1,0,242.1
789878283,39,M,casado,ensino medio,3,29,1,79.67493066,2,1,1367,1,1,680
789880533,46,F,solteiro,ensino medio,1,33,1,65.68893156,5,0,0,1,1,402.3
789886533,54,F,casado,graduacao,1,41,1,18.14139925,3,1,261,1,1,395
789890958,53,F,divorciado,graduacao,4,49,1,94.56344668,2,1,1623,1,0,776
789893808,52,M,divorciado,ensino medio,3,42,1,196.8209124,6,0,0,2,1,605
789900633,49,F,casado,graduacao,2,37,1,70.78250525,5,0,0,1,1,516
789903708,45,F,solteiro,mestrado,0,32,1,67.88017551,6,0,0,1,1,438.3
789907533,49,M,casado,ensino medio,3,38,1,129.267176,4,0,0,1,1,440
789911808,37,M,casado,mestrado,3,26,1,116.7027373,6,0,0,1,1,327
789917208,40,F,casado,graduacao,4,28,1,22.5982584,2,1,509,1,1,489
789920883,45,F,solteiro,ensino medio,0,33,0,0,3,0,0,1,1,387.36
789923058,53,F,casado,graduacao,1,41,1,69.32204696,3,1,247,1,1,458
789925833,50,F,casado,graduacao,2,40,0,0,3,1,440,1,0,344
789937683,37,M,casado,doutorado,3,29,1,81.23218812,4,0,0,1,0,672
789939558,54,F,casado,ensino fundam,2,44,0,0,5,0,0,1,1,488
789942033,43,M,solteiro,ensino medio,1,31,1,92.63561384,5,0,0,1,1,408.6
789945933,61,F,solteiro,ensino medio,0,49,1,23.34201373,3,0,0,1,1,481.5
789948408,55,M,solteiro,ensino medio,0,47,1,140.721958,3,0,0,1,0,653.4
789952158,34,F,casado,doutorado,1,22,1,88.98260163,4,0,0,1,1,385
789953733,46,F,casado,ensino medio,3,36,1,22.57527374,5,0,0,1,0,441
789959283,39,M,solteiro,ensino fundam,0,21,1,116.673369,4,0,0,1,1,286.2
789960783,39,F,na,ensino medio,1,28,1,26.52895521,1,1,770,2,1,570
789963033,54,F,solteiro,ensino medio,0,40,1,19.16126655,3,0,0,1,1,513
789964983,45,M,divorciado,ensino medio,2,34,1,62.93902801,2,1,172,1,0,403
789968058,51,M,solteiro,doutorado,0,40,1,189.2353391,6,0,0,1,0,345.87
789970233,54,F,casado,graduacao,2,44,1,18.51967302,6,0,0,1,0,293
789973308,44,M,solteiro,ensino fundam,0,32,1,92.2674062,3,0,0,1,1,445.5
789983133,31,M,na,ensino medio,2,26,1,133.512934,1,1,1419,2,1,821
789987183,53,M,casado,ensino fundam,2,43,1,132.4718466,4,0,0,1,2,635
789990333,43,F,solteiro,ensino medio,1,33,1,67.54905097,5,0,0,1,0,414
789992733,50,F,na,ensino fundam,1,41,1,23.88294978,1,1,494,1,0,450
789996783,36,F,na,mestrado,3,25,0,0,5,0,0,1,1,436.8
790000608,64,F,solteiro,ensino medio,0,55,1,24.19957301,4,0,0,1,0,453.6
790002783,38,F,solteiro,ensino medio,0,29,0,0,4,0,0,1,0,361.44
790004883,55,M,casado,graduacao,1,44,1,131.5190203,3,1,285,1,1,430
790006383,45,M,casado,mestrado,0,34,1,128.678471,4,0,0,1,1,537
790017858,47,F,na,doutorado,3,35,1,69.56631299,6,0,0,1,0,403
790021233,52,F,solteiro,mestrado,0,41,1,23.28105478,3,0,0,1,1,510.3
790023408,47,F,solteiro,ensino fundam,0,37,1,21.93223333,6,0,0,1,0,420.3
790048158,46,F,casado,ensino fundam,4,35,1,19.74995417,3,1,263,1,1,498
790051758,50,M,solteiro,ensino medio,0,41,1,197.3437294,2,1,480,1,0,541.8
790069233,45,F,divorciado,graduacao,3,36,1,21.98111233,2,1,429,1,0,401
790082508,42,M,solteiro,graduacao,1,33,1,184.3246636,5,0,0,1,0,558.9
790096533,55,M,casado,ensino fundam,2,45,1,99.66425289,4,0,0,1,1,453
790099758,40,M,casado,graduacao,3,30,1,59.26424433,4,0,0,1,1,331
790102008,37,M,solteiro,doutorado,0,29,1,89.90569948,6,0,0,1,0,366.3
790108908,44,M,casado,doutorado,2,36,1,127.8609516,5,0,0,1,0,565
790112133,47,F,solteiro,doutorado,0,37,1,69.82742383,5,0,0,1,1,491.4
790115358,39,F,solteiro,ensino fundam,0,31,1,21.43687444,2,1,459,1,0,364.5
790119408,48,F,casado,mestrado,3,38,1,19.61159313,5,0,0,1,1,451
790123983,50,F,solteiro,graduacao,0,41,1,22.87290729,4,0,0,1,0,456.3
790128033,54,M,solteiro,graduacao,0,46,1,129.9610243,3,0,0,1,0,379.8
790131033,38,F,casado,graduacao,1,32,1,36.94166478,1,1,1423,1,2,831
790134408,46,M,solteiro,ensino medio,1,37,1,92.46216335,6,0,0,1,0,334.8
790139583,39,F,divorciado,ensino medio,0,30,1,21.17218423,2,1,439,1,1,380
790141308,44,M,casado,ensino fundam,2,34,1,128.1427601,5,0,0,1,1,539
790145733,40,M,solteiro,ensino fundam,0,30,1,119.4346454,1,1,261,2,1,517.5
790149483,42,M,solteiro,mestrado,0,32,1,66.07938563,2,1,420,1,1,529.2
790164408,59,F,casado,ensino medio,1,51,1,77.33154556,6,0,0,1,1,627
790168083,51,M,na,graduacao,0,49,1,143.784833,1,1,844,1,1,767
790174608,37,M,solteiro,doutorado,0,27,1,118.7684963,6,0,0,1,1,487.8
790186458,45,M,solteiro,mestrado,0,38,1,121.9353244,3,0,0,1,0,306.9
790201158,60,F,casado,mestrado,1,57,1,41.74331602,1,1,1361,2,1,834
790204983,46,F,casado,ensino medio,2,37,0,0,4,0,0,1,2,546.4
790221633,44,F,solteiro,ensino medio,1,35,1,68.81196405,3,0,0,1,1,497.7
790225758,41,M,solteiro,ensino fundam,0,32,1,120.3113905,6,0,0,1,1,372.6
791730183,38,F,na,ensino fundam,2,30,1,22.27603369,2,1,507,1,0,501
791754258,49,F,casado,ensino medio,5,40,0,0,4,0,0,1,1,431.2
791822733,47,F,solteiro,graduacao,0,40,0,0,5,0,0,1,0,360.72
791839233,42,F,divorciado,ensino fundam,4,33,0,0,5,0,0,1,1,355.2
791856033,45,M,divorciado,ensino fundam,2,37,1,125.2071842,3,1,254,1,2,655
792098883,37,M,solteiro,doutorado,0,30,1,175.87035,2,1,370,1,0,378
792139308,48,F,solteiro,ensino medio,0,42,1,86.16855388,1,1,1335,1,0,700.2
792152283,54,M,casado,ensino medio,3,52,1,223.7467526,1,1,1438,1,1,812
792272658,40,M,solteiro,ensino medio,0,31,1,124.1193205,3,0,0,1,1,585
792300858,44,F,divorciado,ensino medio,3,36,1,67.97213412,3,1,418,1,1,475
792345258,46,F,divorciado,mestrado,2,40,0,0,5,0,0,1,1,489.6
792402483,46,M,solteiro,ensino medio,1,38,1,98.14858027,5,0,0,1,0,460.8
792524358,55,M,solteiro,graduacao,0,50,1,146.0341285,2,1,792,3,0,716.4
792565908,36,F,solteiro,mestrado,0,28,1,17.66879567,6,0,0,1,0,315.9
792695808,41,M,casado,graduacao,4,33,1,187.8264361,5,0,0,1,2,676
792795933,39,F,solteiro,ensino medio,0,24,1,20.65800636,5,0,0,1,1,522
792864858,47,M,na,ensino fundam,4,34,1,18.95376656,6,0,0,1,1,473
792912708,45,M,casado,ensino medio,5,38,1,65.90293058,3,1,318,2,0,525
792995808,57,F,solteiro,doutorado,0,49,1,73.93109173,5,0,0,1,1,619.2
793015083,46,F,casado,ensino medio,4,37,0,0,5,0,0,1,0,458.4
793059108,50,F,casado,ensino medio,2,42,1,64.68191636,6,0,0,1,1,338
793222008,32,M,casado,graduacao,0,24,1,84.68291071,5,0,0,1,1,338
793269933,46,M,na,ensino medio,3,39,1,100.9005211,6,0,0,2,1,708
793336383,47,F,casado,graduacao,1,40,1,23.75334673,3,1,492,1,0,621
793345008,44,F,solteiro,mestrado,0,37,1,21.8159553,4,0,0,1,0,396
793355508,32,M,solteiro,ensino medio,0,23,1,17.3900627,6,0,0,1,1,408.6
793379058,48,F,solteiro,ensino medio,0,40,1,23.78992811,2,1,508,1,0,447.3
793395933,59,F,solteiro,graduacao,0,50,1,24.30076215,4,0,0,1,1,545.4
793412958,44,M,casado,ensino fundam,4,37,1,97.03967088,3,1,438,1,0,467
793428408,50,F,casado,mestrado,3,42,1,24.45908006,2,1,524,1,1,493
793449333,54,M,divorciado,ensino medio,2,52,1,159.8460823,1,1,1519,1,1,904
793456983,43,M,solteiro,doutorado,0,37,1,81.96890572,1,1,1375,1,0,665.1
793461933,37,M,solteiro,graduacao,0,29,1,117.7542824,4,0,0,1,0,376.2
793473033,51,M,solteiro,ensino medio,0,43,1,95.81351239,3,0,0,1,0,342.9
793543758,47,M,solteiro,ensino medio,0,39,1,192.8744206,3,0,0,1,0,530.1
793550958,47,F,casado,ensino medio,2,38,1,17.98856109,5,0,0,1,0,431
793560033,47,F,solteiro,mestrado,0,38,1,26.50877859,1,1,1637,2,0,800.1
793581933,50,M,solteiro,graduacao,0,41,1,66.3057505,4,0,0,2,1,555.3
793597833,49,F,solteiro,ensino fundam,0,40,1,22.99669555,1,1,447,1,1,459.9
793608258,54,F,solteiro,ensino medio,0,45,1,24.87202363,1,1,491,2,1,620.1
793616883,39,F,solteiro,ensino medio,2,31,1,22.43319034,5,0,0,1,0,405.9
793625583,48,F,solteiro,graduacao,0,41,1,69.97148391,6,0,0,1,0,375.3
793630083,39,M,solteiro,graduacao,0,30,1,175.0837908,1,1,180,1,1,341.1
793636308,49,M,solteiro,mestrado,0,41,1,124.8762363,2,1,269,1,0,322.2
793656633,35,F,casado,mestrado,3,26,0,0,3,1,510,1,1,364
793678608,46,M,solteiro,ensino medio,1,39,1,128.9835149,5,0,0,2,0,571.5
793712658,52,M,casado,ensino medio,3,44,1,130.375018,4,0,0,1,1,483
793717608,39,M,solteiro,doutorado,0,31,1,91.94963406,6,0,0,1,0,402.3
793720908,46,M,solteiro,mestrado,2,38,1,66.20890874,6,0,0,1,0,392.4
793736958,49,M,solteiro,graduacao,0,41,1,195.9324409,1,1,441,1,0,569.7
793842558,39,F,casado,ensino fundam,3,29,1,21.63711673,6,0,0,1,2,518
793889508,48,F,casado,ensino medio,2,39,1,64.8828461,4,0,0,1,1,423
793952133,32,F,casado,graduacao,0,24,1,16.1749448,6,0,0,1,1,285
794054058,50,F,solteiro,ensino medio,0,43,1,22.19269369,1,1,401,1,0,352.8
794068308,45,M,na,ensino medio,4,38,1,98.25999803,5,0,0,3,0,565
794113758,60,M,casado,graduacao,0,53,1,103.5428737,6,0,0,1,0,468
794124708,47,M,na,ensino medio,2,41,1,136.2476842,2,1,705,1,1,647
794132808,60,M,casado,mestrado,0,57,1,94.8040443,1,1,1459,1,1,855
794160408,46,F,casado,ensino medio,3,39,0,0,1,1,475,1,0,332.8
794172033,58,F,divorciado,ensino fundam,1,51,1,20.7128076,4,0,0,1,0,409
794191008,46,M,casado,ensino fundam,2,45,1,200.3977911,1,1,755,1,1,761
794217108,43,M,solteiro,ensino fundam,0,34,1,185.4796104,6,0,0,1,1,486
794227308,56,M,casado,ensino fundam,2,49,1,139.3624165,1,1,449,1,0,573
794253108,52,M,solteiro,ensino medio,1,43,1,70.43352949,3,0,0,1,1,567
794273283,51,M,solteiro,mestrado,0,42,1,132.1632247,3,0,0,1,1,582.3
794293908,36,F,solteiro,ensino fundam,0,28,0,0,3,0,0,1,0,313.92
794340033,34,F,casado,mestrado,3,27,1,58.68860367,5,0,0,1,0,268
794462133,55,F,solteiro,ensino medio,0,34,1,67.85348256,5,0,0,1,0,279.9
794475483,44,M,casado,mestrado,4,26,1,129.6916042,4,0,0,2,1,639
794482158,46,M,solteiro,ensino fundam,0,33,1,135.5656575,2,1,759,2,0,600.3
794485158,38,M,casado,ensino fundam,2,17,1,116.3598629,6,0,0,1,0,227
794490858,48,F,casado,graduacao,1,27,1,70.47977643,3,1,478,2,0,427
794494308,42,M,casado,mestrado,3,26,1,206.8365061,1,1,1378,4,2,887.86
794496033,57,M,solteiro,ensino fundam,0,37,1,132.6306216,6,0,0,1,0,390.6
794498733,40,M,solteiro,doutorado,0,17,1,178.2353292,6,0,0,1,1,462.105
794504658,39,M,casado,ensino fundam,1,21,1,88.14734502,6,0,0,1,1,301
794507133,37,F,solteiro,doutorado,0,17,1,61.24855191,4,0,0,1,0,221.4
794510358,41,M,casado,ensino medio,3,25,1,125.9702683,6,0,0,1,1,667
794514108,50,F,casado,ensino fundam,2,29,0,0,4,0,0,1,1,323.2
794516508,43,F,casado,graduacao,3,22,1,22.46858098,2,1,484,1,1,381
794524833,36,F,solteiro,ensino medio,0,15,1,63.27466063,4,0,0,1,1,364.5
794528283,44,M,casado,ensino fundam,4,26,1,94.68571721,4,0,0,1,1,374
794530608,52,M,solteiro,mestrado,0,39,1,152.4156534,1,1,1326,1,0,751.5
794540883,56,F,casado,doutorado,1,36,1,74.72453612,1,1,478,1,1,488
794543958,53,M,divorciado,ensino medio,1,33,1,132.3853055,5,0,0,1,2,605
794545983,57,M,casado,ensino medio,2,38,1,133.1433677,3,1,291,1,1,417
794551383,50,F,solteiro,ensino fundam,0,29,1,23.31201125,5,0,0,1,1,482.4
